name,mw3w,mw4w,groupcz,deextrestnuvmag,sfr_nuv,sfr_nuv_wisew
"rs0370",0.00000,11.0453,5520.10,-15.8131,0.08745527867734186,0.08745527867734186
"rs0371",9.04046,7.53435,6452.93,-16.8071,0.2184851913191893,0.4197690096327342
"rs0372",12.1548,9.04143,6491.30,-18.2711,0.8413940231568349,0.8413940231568349
"rs0373",0.00000,0.00000,6491.30,-14.9435,0.03926153199666512,0.03926153199666512
"rs0374",12.1460,10.0609,5929.78,-18.8856,1.481903939541869,1.481903939541869
"rs0375",0.00000,0.00000,6855.51,-14.4037,0.02387977561835122,0.02387977561835122
"rs0376",9.08334,8.07924,6282.29,-15.8352,0.08925400120722674,0.2965730623560251
"rs0377",0.00000,0.00000,6142.84,-17.5718,0.4418582566157708,0.4418582566157708
"rs0378",10.2847,8.08835,6642.17,-17.6881,0.4918364436230514,0.5684787263508428
"rs0379",12.5360,10.1292,6264.22,-19.3453,2.262925067479717,2.262925067479717
"rs0380",10.9665,8.18627,5420.26,-17.5172,0.4201800100032708,0.4201800100032708
"rs0381",12.2167,9.50178,7002.23,-18.6604,1.204280379639517,1.218653303414993
"rs0382",7.63008,5.96002,6360.81,-17.5501,0.4331261516999468,1.200856891823741
"rs0383",0.00000,0.00000,6360.81,-16.5269,0.1687791333248713,0.1687791333248713
"rs0384",11.5003,9.03058,6284.42,-15.8357,0.08930277388724599,0.08930277388724599
"rs0385",0.00000,0.00000,6360.81,-16.4333,0.1548426048926402,0.1548426048926402
"rs0386",11.2496,8.84965,6373.44,-18.1712,0.7674559811580157,0.7674559811580157
"rs0387",11.5281,8.84965,6014.76,-16.9074,0.2396262428457845,0.2396262428457845
"rs0388",17.5432,8.84965,6001.70,-20.0410,4.294937576837594,4.294937576837594
"rs0389",12.6695,0.00000,6724.64,-15.2081,0.05009793120174092,0.05009793120174092
"rs0390",6.68288,5.00553,6702.01,-18.4407,0.9836418285137174,3.029391142882136
"rs0391",9.15061,7.65109,6702.01,-15.4677,0.06362497469400737,0.2592844579239121
"rs0392",10.9322,7.88204,6387.37,-15.3190,0.05548537985413145,0.1372528749374924
"rs0393",10.1160,12.0466,5515.36,-16.3302,0.1408145421821294,0.2025426441740570
"rs0394",13.5550,10.4502,6746.14,-17.3851,0.3720504889681856,0.3720504889681856
"rs0395",11.6354,9.15083,6823.47,-21.8610,22.95928267159380,22.95928267159380
"rs0396",7.59666,5.84354,5650.90,-17.5402,0.4292026665660911,1.077525035090613
"rs0397",7.72906,5.34155,6816.28,-20.6607,7.600363466059097,8.760971700956571
"rs0398",0.00000,0.00000,6816.28,-13.5192,0.01057403290330542,0.01057403290330542
"rs0399",0.00000,0.00000,6853.54,-18.8064,1.377555822479717,1.377555822479717
"rs0401",0.00000,0.00000,6598.07,-17.5010,0.4139858958796497,0.4139858958796497
"rs0402",0.00000,0.00000,6587.12,-16.8573,0.2288140765740026,0.2288140765740026
"rs0403",11.1195,0.00000,6587.12,-16.5422,0.1711744879666388,0.1711744879666388
"rs0404",13.5513,0.00000,6848.63,-16.4052,0.1508824166529544,0.1508824166529544
"rs0405",6.18219,4.27133,6848.63,-19.0614,1.742332357175861,5.515378489612715
"rs0406",10.0897,7.40172,6031.90,-14.4087,0.02399128669517871,0.1482112627470265
"rs0407",12.3670,8.51309,6848.63,-18.5407,1.078532589660064,1.078532589660064
"rs0408",11.6769,9.45760,6031.90,-17.2423,0.3261940317602405,0.3437287822612009
"rs0409",9.31411,7.91615,6848.63,-17.5453,0.4311917379647380,0.6303967228809557
"rs0410",0.00000,0.00000,6921.08,-17.2462,0.3273754741737820,0.3273754741737820
"rs0411",0.00000,0.00000,5632.99,-14.9965,0.04122661719667289,0.04122661719667289
"rs0412",13.9259,10.7739,5831.30,-14.7741,0.03359098742610737,0.03359098742610737
"rs0413",13.9259,10.7739,5349.70,-15.3184,0.05545410540637991,0.05545410540637991
"rs0414",13.1598,10.5547,5319.30,-16.1937,0.1241769238031098,0.1241769238031098
"rs0415",13.3573,10.6292,6106.30,-16.3660,0.1455361623550275,0.1455361623550275
"rs0416",12.1038,9.43722,6984.33,-18.7707,1.333032449657286,1.333032449657286
"rs0417",12.1038,8.78613,6984.33,-17.4297,0.3876414407059509,0.3876414407059509
"rs0418",0.00000,0.00000,5982.80,-14.1376,0.01868973811430950,0.01868973811430950
"rs0419",10.0589,8.24587,5765.68,-16.0942,0.1133033792275655,0.1844065870957746
"rs0420",7.57187,5.99340,6691.80,-17.7156,0.5044211649574739,1.450823842729308
"rs0421",12.1405,8.71661,5899.96,-18.6380,1.179697613774174,1.179697613774174
"rs0422",0.00000,10.3659,6763.78,-17.5086,0.4168802325142334,0.4168802325142334
"rs0423",0.00000,0.00000,6967.30,-16.4934,0.1636578498335688,0.1636578498335688
"rs0424",12.8950,11.3497,6742.67,-14.3608,0.02295486702837444,0.02295486702837444
"rs0425",0.00000,0.00000,6967.30,-17.4289,0.3873678271904029,0.3873678271904029
"rs0426",11.9278,10.3575,4597.90,-17.1200,0.2914560661381353,0.2914560661381353
"rs0427",11.4653,0.00000,6678.62,-20.5015,6.564138635290876,6.564138635290876
"rs0428",11.7423,0.00000,5852.47,-17.9705,0.6379402564257630,0.6379402564257630
"rs0429",13.6415,10.5302,6943.03,-18.4684,1.009055032644715,1.009055032644715
"rs0430",12.8633,0.00000,6742.67,-17.5527,0.4341408842754276,0.4341408842754276
"rs0431",14.0342,0.00000,6493.30,-15.9937,0.1032877002896406,0.1032877002896406
"rs0432",9.87034,6.93103,5992.31,-15.8689,0.09206932572933720,0.1834367931626092
"rs0433",10.2174,8.65831,5609.47,-14.3452,0.02262859550496555,0.07519422168158330
"rs0434",10.7709,7.88562,5982.30,-17.2189,0.3192369707618899,0.3192369707618899
"rs0435",11.6539,11.2112,6694.36,-15.0605,0.04372848408482908,0.04372848408482908
"rs0436",6.26893,4.07262,5852.47,-20.7919,8.576787011668332,11.52404605899889
"rs0437",6.89423,5.40102,5852.47,-18.1868,0.7785612149586204,0.7785612149586204
"rs0438",12.7544,10.3779,5852.47,-16.0693,0.1107354154602300,0.1107354154602300
"rs0439",11.1191,7.84921,7043.29,-16.1619,0.1205948559957416,0.2766179643084974
"rs0440",8.43101,6.46906,6910.82,-16.2398,0.1295703260078621,0.6260689052838354
"rs0441",14.3750,9.97628,6610.50,-16.4170,0.1525310181936007,0.1525310181936007
"rs0442",12.5542,9.97628,6772.31,-17.0497,0.2731900316642435,0.2731900316642435
"rs0443",11.5491,9.94294,6729.50,-19.4166,2.416587683415819,2.416587683415819
"rs0444",0.00000,0.00000,6772.31,-16.8492,0.2271192639285643,0.2271192639285643
"rs0445",12.2667,10.4221,7164.05,-15.6423,0.07473058048124967,0.07473058048124967
"rs0446",8.40582,5.47037,7164.05,-16.5108,0.1662928063582314,1.139757869574735
"rs0447",10.5789,8.61009,7130.34,-15.8518,0.09063417598308571,0.09063417598308571
"rs0448",12.5574,10.4216,7064.49,-16.4087,0.1513656062583406,0.1513656062583406
"rs0449",8.89125,7.40157,6747.30,-14.7351,0.03240450845539099,0.2832435797644394
"rs0450",14.1509,12.8893,5443.30,-20.0826,4.462861587594522,4.462861587594522
"rs0451",7.53237,5.86826,6994.23,-17.5785,0.4445990388302470,1.457634688581327
"rs0452",8.15147,5.78212,6749.25,-17.5714,0.4416952572078750,1.204732863695498
"rs0453",8.25277,6.34193,6111.92,-18.1216,0.7331419317141366,1.179418014869196
"rs0454",10.8387,9.63318,6859.65,-16.2806,0.1345293832277730,0.1345293832277730
"rs0455",10.8387,12.3387,6993.96,-18.2661,0.8375067678646301,0.8375067678646301
"rs0456",12.1026,12.3387,6993.96,-16.2063,0.1256272653871853,0.1256272653871853
"rs0457",12.8106,10.0809,6900.40,-18.1875,0.7790428526614513,0.7790428526614513
"rs0458",9.09207,6.72384,5825.50,-13.8474,0.01430634824764266,0.1911439706759855
"rs0459",9.09207,9.54363,5201.10,-17.7401,0.5159248316497088,0.5159248316497088
"rs0460",11.9666,8.75156,6804.51,-17.2955,0.3425908100339535,0.3596787701481622
"rs0461",7.67329,6.27114,6733.58,-18.5571,1.094950708921139,1.836367548053865
"rs0462",13.3417,10.9384,6735.80,-15.8039,0.08672473973434421,0.08672473973434421
"rs0463",10.2745,6.92275,6804.51,-17.9458,0.6235692010402006,0.7047616669440316
"rs0464",10.2745,6.92275,5323.60,-14.5068,0.02625934532938455,0.02625934532938455
"rs0465",10.2745,11.7231,6852.80,-16.7510,0.2074749689653241,0.2074749689653241
"rs0466",7.25376,5.37378,6728.91,-16.8815,0.2339624447669205,1.571403325285938
"rs0467",12.7975,9.85457,5894.00,-15.2979,0.05441468133918437,0.05441468133918437
"rs0468",10.0711,9.12459,6728.91,-19.6395,2.967391925449400,3.063150906410009
"rs0469",10.0711,9.57872,6750.12,-14.8139,0.03484490027963091,0.1312085107987101
"rs0470",10.5007,8.86298,5775.39,-13.6092,0.01148854818454467,0.01148854818454467
"rs0471",11.7320,9.82584,5598.70,-15.1743,0.04856184192277895,0.04856184192277895
"rs0472",11.6966,12.7776,6183.48,-17.5462,0.4315767105616635,0.4315767105616635
"rs0473",11.7315,8.36382,6553.16,-18.8829,1.478201405744342,1.478201405744342
"rs0474",11.3520,8.38328,6553.16,-13.4467,0.009891008708046810,0.009891008708046810
"rs0475",0.00000,8.38328,4534.70,-17.6476,0.4738043954210905,0.4738043954210905
"rs0476",9.94348,0.00000,6707.46,-14.8880,0.03730482133334621,0.1443245347801553
"rs0477",12.9870,10.8880,6686.45,-17.2400,0.3255105179147759,0.3255105179147759
"rs0478",6.59082,4.36344,6686.45,-16.3265,0.1403300233159735,3.049567984068290
"rs0479",6.59082,11.2615,5715.10,-18.2015,0.7891836680962139,0.7891836680962139
"rs0480",0.00000,0.00000,5809.23,-14.1863,0.01954742060804261,0.01954742060804261
"rs0481",14.7886,9.85040,6140.72,-18.1119,0.7266843935757724,0.7266843935757724
"rs0482",13.0269,9.29913,6693.61,-15.8499,0.09047175506882485,0.09047175506882485
"rs0483",13.4862,0.00000,4669.30,-17.3312,0.3540495585694115,0.3540495585694115
"rs0484",13.4862,0.00000,5826.60,-16.7106,0.1998915371605903,0.1998915371605903
"rs0485",11.8160,10.0244,6417.24,-15.8483,0.09034501197163496,0.09034501197163496
"rs0486",0.00000,10.0636,5021.60,-16.0748,0.1112951321848610,0.1112951321848610
"rs0487",11.7245,10.0636,4603.80,-16.5528,0.1728558314123910,0.1728558314123910
"rs0488",11.7245,11.0020,4904.00,-16.0570,0.1094881464211773,0.1094881464211773
"rs0489",10.6253,7.92168,6617.20,-17.2751,0.3362148187755907,0.3362148187755907
"rs0490",11.4427,7.92168,5830.60,-14.4994,0.02608146904133119,0.02608146904133119
"rs0491",9.70640,9.20362,6631.68,-18.1552,0.7562034298746344,0.8411406214570415
"rs0492",10.9366,9.04765,4904.00,-15.8155,0.08765199444620807,0.08765199444620807
"rs0493",10.9980,9.92976,5245.84,-13.6196,0.01159823522364142,0.01159823522364142
"rs0494",8.48335,6.37037,6519.37,-19.6208,2.916793776307632,3.304772433946405
"rs0495",12.4454,6.37037,5231.47,-15.4367,0.06183489212787989,0.06183489212787989
"rs0496",0.00000,0.00000,4982.42,-19.6408,2.970813853504354,2.970813853504354
"rs0497",13.5404,6.37037,5762.15,-17.4366,0.3901432795342775,0.3901432795342775
"rs0498",8.16587,6.70054,6483.47,-14.9289,0.03873694802799108,0.5527842963428733
"rs0499",14.8063,10.6155,6942.80,-17.3517,0.3607764820273370,0.3607764820273370
"rs0500",16.0223,10.8142,5762.15,-16.4386,0.1555963040574975,0.1555963040574975
"rs0501",13.4016,0.00000,6483.47,-14.3632,0.02300548829224558,0.02300548829224558
"rs0502",7.95517,6.80479,5696.45,-16.7043,0.1987360914125333,0.6805485129246248
"rs0503",6.71685,4.79845,5762.15,-14.7323,0.03231991491671873,1.670589599121521
"rs0504",13.0430,11.5278,4904.80,-19.2384,2.050825853178510,2.050825853178510
"rs0505",5.54677,3.48958,5762.15,-15.1998,0.04971401921062937,5.210096418860583
"rs0506",13.0981,11.3623,6076.00,-14.0544,0.01731103332048423,0.01731103332048423
"rs0507",11.2166,8.49531,5447.70,-15.8843,0.09338518542169463,0.09338518542169463
"rs0508",10.0946,8.35999,5706.34,-18.1532,0.7548390664539176,0.7548390664539176
"rs0509",8.05753,6.78851,5575.43,-15.9515,0.09934526165220685,0.09934526165220685
"rs0510",11.1577,6.78851,5291.00,-15.5260,0.06713490854987871,0.06713490854987871
"rs0511",12.8485,10.9938,5792.91,-16.5090,0.1660294947686119,0.1660294947686119
"rs0512",12.2365,9.75921,6526.34,-17.4309,0.3880980080107138,0.3880980080107138
"rs0513",12.5374,11.7298,4983.40,-16.8803,0.2337176340390655,0.2391354664914379
"rs0514",12.4766,11.7298,5923.40,-17.7263,0.5094401959277571,0.5094401959277571
"rs0515",12.1126,0.00000,5990.80,-17.2513,0.3289215537409278,0.3289215537409278
"rs0516",9.34922,6.70782,5081.88,-16.8783,0.2332901708357109,0.4025880103210647
"rs0517",8.30173,6.21062,6233.56,-17.4097,0.3805660281546860,0.7998613475637937
"rs0518",15.3554,6.21062,4972.10,-16.3591,0.1446064744769779,0.1446064744769779
"rs0519",7.20652,5.34005,5768.39,-17.1131,0.2896094659379125,1.309573494191468
"rs0520",10.7818,8.34146,5201.73,-19.4732,2.545975485690632,2.575714056285896
"rs0521",11.2929,11.0081,6566.44,-16.4574,0.1583093449568996,0.1583093449568996
"rs0522",8.89854,6.73257,6630.17,-15.5874,0.07104359313608481,0.4012600964329012
"rs0523",8.89854,6.73257,5296.50,-16.0468,0.1084658354530760,0.1084658354530760
"rs0524",11.1307,8.57448,5515.04,-16.7407,0.2055254791218295,0.2055254791218295
"rs0525",14.0019,9.94914,5959.80,-16.9098,0.2401411909091816,0.2401411909091816
"rs0526",10.7238,8.78288,5875.95,-16.0394,0.1077294160629594,0.1077294160629594
"rs0527",10.7238,11.9055,5207.10,-17.8410,0.5661727075928042,0.5661727075928042
"rs0528",7.46550,5.38857,5483.53,-18.1420,0.7470741220890922,1.553546891950327
"rs0529",0.00000,0.00000,5483.53,-16.9700,0.2538544035688026,0.2538544035688026
"rs0530",7.46550,5.38857,5300.80,-16.1677,0.1212384925306123,0.1212384925306123
"rs0531",7.55031,5.46087,5483.53,-17.7885,0.5394539673090811,1.290214025384641
"rs0532",9.50751,7.66846,5737.30,-15.8559,0.09097410497171934,0.2079643541258062
"rs0533",8.56918,7.79829,5618.47,-17.3866,0.3725632438515966,0.6388208116070357
"rs0534",11.1830,9.85743,6786.30,-17.7315,0.5118839255338091,0.5468626832679475
"rs0535",11.1830,9.85743,7044.50,-17.3130,0.3481372794732761,0.3481372794732761
"rs0536",9.80554,7.75964,5938.13,-17.0297,0.2681820062752264,0.2681820062752264
"rs0537",10.2566,8.71035,5813.66,-16.4923,0.1634929084303144,0.2176665978546590
"rs0538",7.30472,5.15554,5943.50,-16.9902,0.2586049138000577,1.213452672320962
"rs0539",20.5342,5.15554,5273.38,-17.3189,0.3500395934389773,0.3500395934389773
"rs0540",7.22320,4.25836,5273.38,-16.9435,0.2477124291606149,1.847189467481317
"rs0541",9.04165,6.41073,5958.39,-16.6700,0.1925589106846542,0.3863503889146915
"rs0542",11.2370,6.41073,5103.48,-18.1021,0.7201245473781495,0.7201245473781495
"rs0543",10.5709,9.22822,6738.60,-19.2848,2.140343458088197,2.140343458088197
"rs0545",12.6724,9.95829,5829.20,-19.2236,2.022958329393861,2.022958329393861
"rs0546",9.41870,7.62598,5791.35,-17.0674,0.2776626843905582,0.2776626843905582
"rs0547",6.22218,2.82490,5368.51,-16.4351,0.1551001470243560,0.1551001470243560
"rs0548",13.1726,9.47852,5368.51,-16.7165,0.2009795559497171,0.2009795559497171
"rs0549",9.47014,7.15328,5368.51,-17.6437,0.4720912007927168,0.5781118356155881
"rs0550",13.6991,7.15328,5432.60,-15.1258,0.04643884351686593,0.04643884351686593
"rs0551",13.6991,7.15328,5358.75,-19.0999,1.805258397349306,1.805258397349306
"rs0552",11.0995,9.80695,5358.75,-16.0137,0.1052112401953305,0.1052112401953305
"rs0553",11.4529,9.17196,6164.74,-15.9370,0.09802994831685197,0.1205406277462307
"rs0554",5.83518,3.73692,5914.42,-14.4872,0.02578928489588892,4.284379264869527
"rs0555",8.05829,6.06877,5827.21,-18.5927,1.131466473080488,1.589971661544097
"rs0556",10.6385,8.57695,6139.23,-16.1839,0.1230607028950520,0.1230607028950520
"rs0557",10.7391,11.2086,5158.70,-17.1028,0.2868691145457479,0.2868691145457479
"rs0558",11.4164,10.4327,6476.70,-17.3391,0.3566125786961649,0.3566125786961649
"rs0559",10.4903,7.82252,5849.73,-14.4761,0.02552686710072806,0.07471901005013244
"rs0560",8.46218,6.42317,5818.93,-14.0342,0.01699234745383537,0.3321672805743155
"rs0561",0.00000,0.00000,5816.88,-17.0515,0.2736223130597910,0.2736223130597910
"rs0562",11.7462,8.80210,5586.68,-18.5739,1.112005350829410,1.112005350829410
"rs0564",11.7462,8.80210,5897.85,-16.5093,0.1660697758718647,0.1660697758718647
"rs0565",11.7582,0.00000,5908.55,-16.5539,0.1730326787412010,0.1730326787412010
"rs0566",12.7789,7.65742,5823.82,-15.7630,0.08351743268283236,0.08351743268283236
"rs0567",11.1533,9.75430,5947.41,-16.9501,0.2492279525789932,0.2768380455976533
"rs0568",11.5945,0.00000,5141.83,-17.1223,0.2920680491753130,0.2920680491753130
"rs0569",11.5945,12.1457,5731.10,-16.9508,0.2493873544836540,0.2493873544836540
"rs0570",11.6232,10.3918,5178.35,-17.5877,0.4483811737670595,0.4619598559147029
"rs0571",12.1066,9.32510,5947.05,-15.1256,0.04643198959890219,0.04643198959890219
"rs0572",9.12333,7.39278,6638.12,-15.2346,0.05133522810748606,0.2683886858757967
"rs0573",11.9337,7.64673,5796.54,-16.7599,0.2091782067598265,0.3365186189710856
"rs0574",7.20207,4.99257,5967.31,-17.2806,0.3379177735825336,1.644608943678019
"rs0575",13.6233,12.9582,5967.31,-17.6877,0.4916239089148629,0.4916239089148629
"rs0576",13.6233,12.9582,5701.60,-15.2919,0.05411724698774911,0.05411724698774911
"rs0577",15.6604,8.66783,5910.27,-19.6706,3.053440372623424,3.053440372623424
"rs0578",6.88357,1.67018,5938.59,-19.1380,1.869609276061467,1.869609276061467
"rs0579",7.76720,6.03767,6703.10,-16.4981,0.1643562326843253,0.9357602937198970
"rs0580",7.76720,8.81597,6092.20,-16.8227,0.2216444021886982,0.2216444021886982
"rs0581",12.6320,8.81597,5630.20,-18.2167,0.8002573782048733,0.8002573782048733
"rs0582",6.00788,4.19432,6596.18,-16.4902,0.1631749576923367,4.086880527058190
"rs0583",11.6685,12.5355,5789.90,-17.4914,0.4103222590049797,0.4103222590049797
"rs0584",11.6685,12.5355,5928.50,-15.7945,0.08597159348065045,0.08597159348065045
"rs0585",11.5250,9.40534,5768.86,-17.9299,0.6145085152423763,0.6145085152423763
"rs0586",11.9042,10.5492,6024.00,-17.8081,0.5493154520448278,0.5493154520448278
"rs0587",8.79732,6.76953,5856.33,-16.8073,0.2185105320405576,0.4815296164225672
"rs0588",11.3117,9.09737,5856.33,-16.5755,0.1765043424103397,0.1765043424103397
"rs0589",12.7598,10.9154,5943.50,-15.2364,0.05142133158444065,0.05142133158444065
"rs0590",8.64343,7.14849,5680.80,-15.3760,0.05847207337128783,0.2823390946555540
"rs0591",7.44761,5.54959,6021.85,-18.4890,1.028407654277218,1.932218759292207
"rs0592",13.3318,5.54959,6261.33,-19.3282,2.227553158294083,2.227553158294083
"rs0593",11.2638,0.00000,6048.94,-20.3718,5.825108548583592,5.825108548583592
"rs0594",11.4572,0.00000,6048.94,-16.3602,0.1447620316848701,0.1447620316848701
"rs0595",10.2888,8.46431,6055.73,-18.3341,0.8916381969477613,0.8916381969477613
"rs0596",13.9671,9.44938,6048.94,-15.4032,0.05995715611675113,0.05995715611675113
"rs0597",12.7274,9.45569,6048.94,-15.4952,0.06525800312388631,0.06525800312388631
"rs0598",8.76442,6.78486,6149.99,-14.6631,0.03032461463501152,0.3221050462002708
"rs0599",10.0138,8.51064,5399.27,-14.2769,0.02124846443773500,0.08624733234562729
"rs0600",10.9442,8.77004,6664.16,-14.9943,0.04114204480561983,0.04114204480561983
"rs0602",10.8618,10.6461,6179.62,-15.8126,0.08741932933614237,0.08741932933614237
"rs0603",8.01626,6.41483,6160.72,-14.3875,0.02352778909371287,0.5562451623433903
"rs0604",0.00000,10.4926,5993.37,-15.6795,0.07733533293767028,0.07733533293767028
"rs0605",11.9602,6.41483,6280.10,-17.7382,0.5150228556740578,0.5150228556740578
"rs0606",12.8125,10.3467,5993.37,-15.4088,0.06026624413424942,0.06026624413424942
"rs0607",12.4966,10.0468,5993.37,-17.3976,0.3763707719995898,0.3763707719995898
"rs0608",10.9085,8.09576,5758.51,-17.2500,0.3285126748931267,0.3285126748931267
"rs0609",12.2355,10.4045,5959.11,-15.7748,0.08442909595684456,0.08442909595684456
"rs0610",11.1497,9.19756,6238.15,-15.7447,0.08212104299810938,0.08212104299810938
"rs0611",11.1497,9.19756,5966.63,-15.9779,0.1017902602469428,0.1017902602469428
"rs0612",6.93794,4.73270,6280.10,-14.1362,0.01866562041315837,1.860232342900828
"rs0613",6.93794,11.1484,5993.37,-19.3453,2.263099868786418,2.263099868786418
"rs0614",0.00000,0.00000,5956.14,-17.8469,0.5692884127969763,0.5692884127969763
"rs0615",9.37589,7.00196,6280.10,-14.5648,0.02770124822269323,0.02770124822269323
"rs0616",0.00000,0.00000,5626.58,-14.9281,0.03870674437744562,0.03870674437744562
"rs0617",10.4488,11.6369,5966.63,-15.7233,0.08051370823068643,0.1336854034315543
"rs0618",11.8491,11.6369,5530.52,-15.3403,0.05658123189463392,0.05658123189463392
"rs0619",8.23347,6.01903,5042.30,-14.4986,0.02606228145558216,0.02606228145558216
"rs0620",11.6906,6.01903,5241.24,-16.7556,0.2083537517333585,0.2083537517333585
"rs0621",13.2458,6.01903,6049.70,-15.3805,0.05871592890011454,0.05871592890011454
"rs0622",9.76433,0.00000,6049.70,-15.9281,0.09723037403111613,0.09723037403111613
"rs0623",13.3218,10.6744,6831.11,-15.0243,0.04229479142575594,0.04229479142575594
"rs0624",0.00000,0.00000,5993.37,-15.2040,0.04990924137389337,0.04990924137389337
"rs0625",7.17328,4.68261,6073.90,-10.3272,0.0005590443806541680,1.635299790821137
"rs0626",0.00000,0.00000,5635.28,-15.3956,0.05954087375004445,0.05954087375004445
"rs0627",11.7215,0.00000,6493.54,-16.2031,0.1252601305287963,0.1447628809151261
"rs0628",11.3854,8.95078,5993.37,-16.2879,0.1354342667399263,0.1354342667399263
"rs0629",7.34983,6.44168,5993.37,-16.5069,0.1657066547328558,0.1657066547328558
"rs0630",11.4395,6.44168,6049.70,-16.4929,0.1635819620132143,0.1635819620132143
"rs0631",12.4223,10.5100,5635.28,-13.9183,0.01527177811028688,0.01527177811028688
"rs0632",12.4223,12.2279,5993.37,-14.2419,0.02057405877439040,0.02057405877439040
"rs0633",8.90541,6.90451,5870.97,-14.8916,0.03742842395583180,0.03742842395583180
"rs0634",13.3417,6.90451,6049.70,-16.0091,0.1047649042875605,0.1047649042875605
"rs0635",13.3417,0.00000,4949.83,-15.9885,0.1027960615575763,0.1027960615575763
"rs0636",9.54539,8.30670,5602.35,-16.5668,0.1751022197184959,0.2828287832772843
"rs0637",10.6558,10.0375,5993.37,-13.4131,0.009589772135325898,0.009589772135325898
"rs0638",10.6874,9.24743,5993.37,-11.4217,0.001531944533815806,0.001531944533815806
"rs0639",10.0623,9.80081,5993.37,-16.8519,0.2276761558308193,0.2276761558308193
"rs0640",10.9304,10.7672,5602.35,-14.1572,0.01903032511305553,0.04911341363267074
"rs0641",10.3121,0.00000,5666.80,-16.6544,0.1898216385382770,0.2442162089648818
"rs0642",9.58880,8.13390,5993.37,-17.8658,0.5792820345188354,0.5792820345188354
"rs0643",12.6587,8.66343,5602.35,-15.7108,0.07959691770635662,0.07959691770635662
"rs0644",12.4315,9.70752,6050.70,-16.0538,0.1091689423223091,0.1091689423223091
"rs0645",11.2981,10.4474,6103.33,-16.1288,0.1169713741469112,0.1424177975941163
"rs0646",11.3192,10.4474,5466.77,-15.3614,0.05769375860254923,0.05769375860254923
"rs0647",9.69007,6.98027,5993.37,-17.7801,0.5353153098780705,0.5353153098780705
"rs0648",9.76698,7.32778,5993.37,-7.84940,5.705925674016877e-05,0.1005849431291367
"rs0649",9.77216,7.32778,5993.37,-15.1591,0.04788690801673885,0.04788690801673885
"rs0650",7.13735,5.10002,5466.77,-15.3817,0.05878280738698972,1.121224666646770
"rs0651",8.99109,8.10637,5602.35,-14.9497,0.03948487485856648,0.2189751353094251
"rs0652",12.8255,9.77504,5993.37,-16.0620,0.1099955630645198,0.1099955630645198
"rs0653",11.2169,5.78117,5993.37,-15.5806,0.07059956112390885,0.09704430141501785
"rs0654",11.2366,10.0687,5993.37,-15.2814,0.05359292766610814,0.05359292766610814
"rs0655",0.00000,10.0687,6103.33,-14.0536,0.01729844993408097,0.01729844993408097
"rs0656",8.48391,6.76034,6542.11,-15.6041,0.07214584920790283,0.4508708451035568
"rs0657",15.1821,10.6573,5993.37,-16.2817,0.1346618045233243,0.1346618045233243
"rs0658",9.60877,7.54188,4949.83,-17.2021,0.3143364871929973,0.3936619228961952
"rs0659",12.0285,7.54188,5993.37,-16.3276,0.1404725925715501,0.1404725925715501
"rs0660",8.51955,6.61894,4949.83,-14.3736,0.02322668598453160,0.2395485703706775
"rs0661",12.6778,11.8734,5864.29,-14.0479,0.01720833969324508,0.01720833969324508
"rs0662",11.6104,11.8734,5993.37,-14.5834,0.02817960922948709,0.02817960922948709
"rs0663",11.7087,13.8926,5993.37,-13.9392,0.01556855665383350,0.01556855665383350
"rs0664",12.5700,13.8926,6023.46,-13.5408,0.01078704150285072,0.01078704150285072
"rs0665",12.7655,10.2085,5993.37,-14.5268,0.02674816386903835,0.02674816386903835
"rs0666",12.6633,9.53155,5993.37,-15.1553,0.04771878655659618,0.04771878655659618
"rs0667",8.29550,6.00280,5569.96,-14.0433,0.01713539732816828,0.3538357444524939
"rs0668",12.0350,0.00000,5993.37,-13.1458,0.007497173861338527,0.007497173861338527
"rs0669",11.6740,8.45165,5993.37,-15.2737,0.05321587759583655,0.05321587759583655
"rs0670",7.00837,5.36077,6023.46,-14.5092,0.02631660884150535,1.235079910021571
"rs0671",12.8122,10.2933,6593.88,-12.7866,0.005385378581582040,0.005385378581582040
"rs0672",10.1251,11.1339,5993.37,-12.5597,0.004369592605332678,0.004369592605332678
"rs0673",6.84851,5.32704,5993.37,-14.5542,0.02743040615392853,1.180475412455358
"rs0674",6.84851,5.32704,5993.37,-13.7343,0.01289040885632069,0.01289040885632069
"rs0675",0.00000,0.00000,5993.37,-13.7061,0.01256055292805342,0.01256055292805342
"rs0676",14.5462,5.32704,4949.83,-12.9459,0.006236038062159699,0.006236038062159699
"rs0677",10.2821,11.1882,5864.29,-13.3723,0.009236043713435437,0.009236043713435437
"rs0678",12.3312,10.9962,5993.37,-12.7000,0.004972432284411510,0.004972432284411510
"rs0679",9.68714,7.30692,5864.29,-14.3269,0.02225005416239582,0.1258389157752044
"rs0680",11.5140,9.71275,5864.29,-14.4567,0.02507489852012667,0.02507489852012667
"rs0681",8.90366,7.57113,5993.37,-14.0665,0.01750537860706243,0.2401527029497929
"rs0682",12.8007,8.73427,5993.37,-13.0469,0.006844339477850980,0.006844339477850980
"rs0683",12.8954,8.73427,5993.37,-14.6048,0.02874126163985747,0.02874126163985747
"rs0684",0.00000,8.73427,5993.37,-12.5964,0.004519791249844927,0.004519791249844927
"rs0685",13.2014,8.73427,5993.37,-12.6360,0.004687719077952957,0.004687719077952957
