name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs1125,0.02,0.37867399999999996,0.02,0.01,0.53,0.06,15.25,0.1,-99.0,19.84,0.04,4.6924432000000005,0.07,0.46,0.2,0.14,204.28083,0.07,-99.0,15.88,2.61,17.92,16.43,17.46,0.594313,1.80745,-0.05,-99.0,17.25,0.95,0.25,4.9,-99.0,0.02,2.87161,3.7199800000000005,1.65847,1.4428299999999998,8.69,-99.0,6862.29,-99.0,0.02,-17.59,2.65583,17.04,0.26,0.03,0.05,6939.4,0.44,0.33,0.02,15.34,19.05,1,1237671991876845681,0.011053299999999999,5.8814,960545767360063488,0.8991,0.41247,0.55379,0.10362,0,1,0.3,6.0466,587729158970605677,0.967168,240323102087577600,0.9158,960545767360063488,0.0257,1237671991876845681,0.0,8.87,0.0,0.13541856,8.24974,8.61148,0.15448274,8.53,-99.0,-99.0,ECO10849,1.13076,-1.0,L,291981000.0,0.26900300000000005,0.0,0.0,65.3385,0.00969042,16.4473,0.0087,4.87315,0,0,0.0,AO,31870700.0,0.0,91.5728,0.36185900000000004,2.0,0.09726080000000001,-18.4604,0.0,135.398,11.1469,0,11.1069,1.0,0.05151569999999999,2.0,9.4375,6161.0,9.1385,0.0,46.7881,11.2657,0.568756,0.553534,8.69,1,?,1,0,10000,0,0,1.42167,1.24904,2.31412,2.17994,-17.9369,3.07238,0.22601100000000002,1.11846,0.356594,0.0,0.22,0.0,0,8.945,rs1125,0.0,,-647273.0833118188,-611995.9936553923,15.171449247122142,5.537047180011807,16.29053433340589,4.251626960459813,22.876513591506022,4.218708890630462,-0.42022042024702494,-2.5937078789249988,44.05882372147127,5.337380410128629,7.16292943974257,2.3343552994874566,32.55944270092223,4.144761700299092,3.9911306361626036,1.9993524376622158,6.341691457813523,1.619566950506887,11.513959184489703,0.8341332675525713,126.00823584340783,7.157365529120326,34.69853035389421,2.4960366579995497,34.63190483041685,2.757399975313659,25.326021807596,2.4252543652703884,2.574761885414548,1.973411761462151,-22800000.0,24200000000.0,28.32685,2.506297,0.0,0.0,111.6168,45.356790000000004,139.8551,45.27667,24.65212,9.490064,26.6417,8.603022,36.30754,7.6629059999999996,0.0,0.0,0.0,0.0,0.0,0.0,70.57709,9.016229,16.96311,2.182315,48.466029999999996,6.2351849999999995,6.155932,10.6489,9.004128999999999,3.855839,17.54554,1.454433,183.1983,10.77598,51.60452,4.2777449999999995,48.69023,5.76651,37.50629,5.243168
rs1126,0.01,0.370838,0.02,0.01,0.09,0.05,13.88,0.09,13.99,18.74,0.03,2.4297904999999997,0.02,0.25,0.1,0.12,204.31333999999998,0.06,0.22,14.86,5.9,16.7,15.26,16.26,0.583002,1.7933700000000001,-0.03,13.77,16.02,0.28,0.21,12.98,0.1,0.03,2.8545599999999998,3.70505,1.6442,1.43204,8.89,-99.0,5333.83,-99.0,0.02,-18.22,2.64385,15.84,0.22,0.03,0.03,5338.4,0.04,0.15,0.03,14.21,17.76,1,1237671990804021439,0.753814,13.2883,594517790812039168,0.2242,0.42949,1.1823,0.28769,0,1,12.7936,12.7936,587726032796057765,0.383682,148842221142016000,0.5661,594517790812039168,0.1879,1237671990804021439,0.0,9.09,0.0,0.25587183,8.14349,9.36645,0.28199018,8.77,-99.0,1.00956,ECO07467,1.0370700000000002,5.0,L,1660820000.0,0.140318,0.0,0.0,0.0,0.098126,6.189780000000001,0.0386,3.4595800000000003,0,0,0.0,ALFALFA,137258000.0,0.0,192.764,-0.0718774,1.0,0.0,-18.2183,0.0,0.0,11.0599,1,11.0609,1.1006799999999999,0.0,1.0,9.4915,6032.0,8.8885,0.0,0.0,0.0,0.698654,0.6952149999999999,8.89,0,1,0,0,0,0,0,1.39809,1.22244,2.28153,2.15532,-18.5859,3.03876,0.21381799999999998,1.0972600000000001,0.338999,19.28,0.1891,0.0982,0,9.485,rs1126,0.0,,0.0,,54.61328281039532,8.854321842878775,59.99990202868293,6.0543144278719,116.00810869784075,6.585263259223539,-3.991123861954928,-3.9868323133953507,220.06738246764303,8.10537325739054,118.33447534494017,5.01329639954278,369.431304658308,12.18163841679776,23.405553828581528,2.36366714553454,21.616022993858873,1.8617102006126722,30.225321927291272,0.8122123552165271,629.3927138574591,11.14190917845166,90.86862685386788,2.4301612703032283,138.1490749010364,3.245296961342004,99.30618835986309,2.6597850961991822,15.267644163045428,1.6575784539652911,0.0,1.060706,230.1933,2.997252,0.0,0.0,28560.47,76574.69,425.5317,149.9836,87.43697,19.93467,162.7827,19.23164,195.489,12.91854,0.0,0.0,5.148562999999999,8.699793,0.0,0.0,357.3898,14.694410000000001,189.0675,6.453158999999999,540.1929,18.4376,29.96487,4.826594,35.32764,4.619730000000001,50.729690000000005,2.144477,994.7546,29.23193,149.205,6.307283999999999,222.9689,7.573678999999999,166.0161,7.19057
rs1128,0.02,0.346312,0.02,0.01,-99.0,0.06,-99.0,0.1,-99.0,19.26,0.04,4.6890855,0.05,-99.0,0.16,0.14,204.34076000000002,0.08,-99.0,15.39,2.43,17.61,16.13,17.2,0.566381,1.83378,0.11,-99.0,17.0,0.74,0.25,6.25,-99.0,0.04,2.7451,3.64405,1.4777,1.25763,8.65,-99.0,6862.29,-99.0,0.03,-17.81,2.73273,16.75,0.26,0.03,0.07,6778.5,0.08,0.16,0.03,-99.0,18.56,1,1237671991876845707,0.5776319999999999,4.6073,960546591993784320,0.5546,0.42875,0.45265,0.10122,0,1,3.2212,8.0662,587729158970605606,0.736011,240323102100160512,0.5609,960546591993784320,0.4982,1237671991876845707,0.0,8.85,0.0,0.43068149,8.60933,9.01036,0.43068149,8.57,-99.0,-99.0,ECO07640,1.10017,-1.0,E,731529000.0,0.263764,0.0,0.0,155.209,0.0273526,9.73964,0.0312,4.66713,0,0,0.0,GBT,102822000.0,0.0,78.7412,-0.207128,2.0,0.09726080000000001,-18.4604,0.0,135.398,11.1469,1,11.1069,1.22961,0.05151569999999999,2.0,9.4375,6161.0,9.1385,0.0,46.7881,11.2657,1.82613,1.8262,8.65,1,?,0,1,0,0,1000000,1.19275,0.8304020000000001,1.83932,1.9297900000000001,-18.4222,2.5763599999999998,0.10580099999999999,0.752373,0.18383,0.0,0.2239,0.0,0,9.165,rs1128,0.0,,0.0,,97.13408992535219,7.782413948851409,113.33368700833013,6.85223163703801,208.056046887517,9.417086845990585,13.889739168843995,3.325534296416766,413.04332334206225,13.619234034171374,404.85476098152003,12.996254387816636,1198.1510847138472,35.59431064351902,47.56500089611444,2.764078213806959,24.653568103093324,2.0834813920405084,37.9068198225838,1.011719555825611,1181.3039047582981,20.071769077351746,114.25673496328166,3.037321901095786,129.50785274528778,3.8388018831410253,108.50635622464912,3.3011103818312924,36.493958290399185,2.347447979406279,0.0,1.084869,1086.928,11.89635,0.0,0.0,1157.005,150.6111,1059.7930000000001,101.3397,193.1613,28.8822,223.9358,24.89406,386.0663,31.73534,20.42021,12.4875,15.5211,12.0241,1.898381,31.3901,726.0803,55.0275,707.2827,54.33166,2020.808,155.2333,75.55405,7.601085,39.987829999999995,5.117041,66.27103000000001,4.10891,1943.031,95.94675,194.9148,12.08503,212.456,14.051179999999999,181.308,12.597710000000001
rs1129,0.01,0.790756,0.02,0.01,0.12,0.05,10.95,0.1,10.85,19.78,0.04,3.8975074,0.02,0.14,0.02,0.13,204.34685,0.07,0.02,11.92,7.05,14.72,12.44,13.9,1.15454,2.6591,-0.04,11.14,13.48,0.37,0.24,26.34,0.07,0.02,4.34201,5.29197,2.83745,2.4736599999999997,10.67,-99.0,6709.5,-99.0,0.02,-21.1,3.60906,13.16,0.24,0.03,0.06,6769.4,0.2,0.05,0.02,11.29,16.5,1,1237671957517893650,0.80766,12.6259,960417949133334528,0.5285,0.26921999999999996,0.35200000000000004,0.075864,0,1,8.5423,38.0155,588010878232887315,0.393235,240323100137226240,0.2195,960417949133334528,0.5912,1237671957517893650,0.0,10.69,0.0,0.14595966,9.99912,9.167489999999999,0.24670016,10.59,1.0963399999999999,1.12259,ECO04211,1.0859,-1.0,E,1050410000.0,0.0,0.0,0.0,0.0,0.07990069999999999,0.0,0.0283,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,2.0,0.13638699999999998,-21.3421,0.0,135.3,12.1289,1,12.0289,1.12656,0.0381098,2.0,10.6575,3831.0,10.6445,0.0,74.4778,11.9757,0.016371200000000002,0.185401,10.67,1,0,1,0,100,0,0,2.48064,2.61754,4.06039,3.3944099999999997,-21.3014,4.9741599999999995,0.711861,2.29161,1.03779,0.0,0.2102,0.0,0,10.685,rs1129,1429423.964888492,1482118.472434289,-53051.59836965445,-43404.549635793854,161.89246751892395,53.14032379021269,149.49816965980028,46.941964913624844,259.4004500292388,68.06644915566734,-12.144397797668274,-30.448201151851546,443.9621328873481,98.12799290446415,525.2732254561053,112.12414846744662,1458.6254209504436,296.57137339163955,15.216941206195,24.292830884318462,263.30741380210895,48.72182539183846,456.7614748021012,66.96836437422255,1269.7317000578157,186.59560130133565,1372.485289394916,200.05875017761204,515.7425021223636,78.99304122426449,421.1792994926292,66.46754362929418,-19.870114057537407,-26.531245004189433,-35.61817,555.6249,593.9658,16.02466,0.0,0.0,459.4897,5016.413,1537.293,4358.052,125.7523,38.17881,60.13794,42.294779999999996,171.8188,67.16904,4.3512699999999995,109.5318,0.0,0.0,0.0,0.0,368.0928,43.6132,438.6754,16.730999999999998,1253.358,47.80287,98.655,46.61253,346.7773,69.98988,481.5707,19.435270000000003,1218.7069999999999,62.32714,1416.384,57.16255,423.7971,59.48434,444.5142,76.05062
rs1131,0.01,0.561365,0.02,0.01,0.09,0.05,10.93,0.1,10.78,16.76,0.04,4.1046915,0.04,0.06,0.09,0.13,204.37223999999998,0.07,0.08,11.65,9.35,14.24,12.34,13.6,0.860226,2.20827,-0.13,11.17,13.27,0.87,0.23,24.58,0.33,0.02,3.46328,4.38606,2.11523,1.81637,10.55,-99.0,6871.7,-99.0,0.02,-21.43,3.13105,13.03,0.24,0.03,0.03,6875.3,0.02,0.15,0.03,11.26,15.55,1,1237671957517828103,0.8494450000000001,127.426,960432792540309504,0.5859,0.29379,0.35751,0.2617,0,1,109.647,444.60900000000004,587729158433734726,0.9279639999999999,240323100363718656,0.1408,960432792540309504,0.5787,1237671957517828103,0.0,10.67,0.0,3.7537502000000003,9.34719,9.59685,5.540066700000001,10.37,1.08413,1.11732,ECO04214,1.03625,1.0,L,2823070000.0,0.0923423,0.0,0.0,0.0,0.21356799999999998,9.71857,0.2088,5.31053,0,0,0.0,ALFALFA,136600000.0,0.0,144.921,0.016533199999999998,1.0,0.0,-21.4278,0.0,0.0,12.0419,1,12.0899,1.14163,0.0,1.0,10.6135,3834.0,10.5745,0.0,0.0,0.0,0.142402,0.141447,10.55,1,0,0,?,0,0,1000000,1.74272,1.5292700000000001,2.7209,2.57463,-21.8288,3.55281,0.351748,1.3299299999999998,0.551092,0.0,0.2053,0.0,0,10.595,rs1131,-1267558259041.8052,-3763719790410.5337,22729957.82679247,59467358.98758068,167.77620591562945,68.61831951718688,1115.2890274839922,85.48267827895162,1985.4672511681388,126.71899115154558,78.82465183334,49.46482052796734,3861.901696049507,206.24590796636085,266.1675769001072,40.41131941776269,656.9701369360876,51.57003551362636,220.62134399478026,26.35514252562067,217.79683127872386,27.81686685212944,1667.417295917474,61.425702210890165,11045.03885070159,398.2720613009345,4995.733513212918,183.03898242511352,1387.7075767528065,59.92953708050774,1131.364346217276,51.33086210831282,178.34996026698965,534.1298042261466,1928417.0,1210000000.0,146.7276,10.23523,0.0,0.0,1795.229,521.8651,328.3921,246.7873,137.4675,70.70589,488.6618,41.26657,944.9066,43.58064,0.0,0.0,0.0,0.0,0.0,0.0,2116.631,58.565090000000005,143.1389,14.385420000000002,408.9684,41.1012,161.9344,30.291109999999996,127.845,28.690040000000003,1210.903,25.49235,7818.749,131.4688,3561.478,74.9775,933.7310000000001,45.7905,782.4614,37.54894
rs1132,0.01,0.183895,0.02,0.01,0.66,0.05,16.42,0.09,-99.0,19.44,0.03,1.0831475,0.05,1.33,-99.0,0.12,204.37518,0.06,-99.0,-99.0,6.44,17.87,-99.0,17.61,0.294712,1.3192700000000002,-0.11,-99.0,17.42,0.79,0.21,13.64,-99.0,0.05,2.24135,2.9876,1.2168,1.10598,8.21,-99.0,6409.3,-99.0,0.05,-17.26,2.0655099999999997,17.38,0.21,0.03,0.07,6409.3,0.11,-99.0,0.03,16.54,18.79,0,1237671990267674949,0.810577,32.435,335684506172286976,0.7967,0.48153999999999997,0.79104,0.44952,0,1,30.325,32.341,588848901533925632,0.721593,-999,0.9209999999999999,335684506172286976,0.7240000000000001,1237671990267674949,0.0,8.37,0.0,0.09310949,7.19033,9.35628,0.11172982,8.15,-99.0,1.06759,ECO00848,-99.0,8.0,L,1622370000.0,0.24134299999999997,0.0,0.0,0.0,0.0364038,8.07127,0.0892,4.02468,0,0,0.0,ALFALFA,197850000.0,0.0,67.1206,-0.0389243,1.0,0.0,-17.2632,0.0,0.0,10.8679,1,10.8528,1.0,0.0,1.0,9.375,9618.0,8.21,0.0,0.0,0.0,2.79878,2.79814,8.21,0,?,0,0,0,0,0,1.1819600000000001,1.08385,2.05159,1.8921400000000002,-17.3808,2.7617700000000003,0.134012,1.0036399999999999,0.214218,0.0,0.1828,0.0,0,9.375,rs1132,0.0,,0.0,,6.216232290542037,8.998241246295269,14.958422734005017,7.432747147073519,17.690274818886685,6.837476494262757,2.105353088785232,5.3651183864671,41.42696861413316,8.37475537236311,30.52931790292704,6.385823120055927,101.36287922373454,17.41737921047747,6.390670354859943,3.0117789335862004,4.608960497833028,1.9563012586883102,3.3385110310597885,0.6285909755867053,118.48113023642085,10.854162426574513,10.018489858732256,1.8809244950184447,19.51770333605583,3.821684013962237,17.652375071881657,2.6027418801372906,3.651613657978686,1.9648741175249307,0.0,1.311674,49.28627,2.3542669999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.570628999999999,4.167484,0.0,0.0,0.0,0.0,1.729632,2.519158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2044630000000005,4.663022,0.0,0.0,81.34707,2.724622,0.0,0.0,12.58822,2.933758,0.0,0.0
rs1137,0.02,0.376675,0.02,0.01,0.06,0.05,13.44,0.1,13.33,0.24,0.04,0.020438577,0.03,0.28,0.08,0.13,204.52685,0.07,0.21,14.02,5.62,16.01,14.62,15.58,0.585472,1.74625,0.09,13.44,15.34,0.72,0.24,13.54,0.11,0.03,2.70268,3.50055,1.5419,1.33311,9.49,-99.0,6625.94,-99.0,0.02,-19.37,2.54412,15.14,0.24,0.03,0.03,6628.6,-99.0,0.08,0.02,13.67,17.04,1,1237648704586318015,0.23085100000000003,12.7992,336743056227198976,0.589,0.71515,0.82396,0.5764100000000001,0,1,8.993,14.8461,587722983361413323,0.713353,84382944801587200,0.8023,336743056227198976,0.2745,1237648704586318015,0.0,9.63,0.0,0.84139403,8.68516,9.47601,0.99436548,9.27,1.09704,1.04141,ECO06371,1.0897,5.0,L,2137380000.0,0.140354,0.0,0.0,0.0,0.00688119,12.2135,0.0055,3.0893,0,0,0.0,ALFALFA,296270000.0,0.0,226.204,0.020209099999999997,1.0,0.0,-19.3792,0.0,0.0,11.2589,1,11.3079,1.09948,0.0,1.0,9.7255,5345.0,9.3725,0.0,0.0,0.0,0.261398,0.261175,9.49,0,?,0,0,0,0,0,1.44241,1.19195,2.24436,2.17595,-19.6406,2.97791,0.24779299999999999,1.04975,0.389996,0.0,0.2105,0.0,0,9.775,rs1137,0.0,,0.0,,12.915059066630725,7.157235372636154,70.85800922454024,6.314005061864749,119.8076407652288,7.347518939379215,5.322318268269109,4.0211780081553545,223.81435824595619,9.251195035133225,66.17645929094725,4.192137245621753,183.73623180345197,7.594945806842314,19.60724129283896,2.6014724158906475,18.987772843014543,2.0644416645074912,54.456357772596576,1.3526382285653114,640.1090645834346,12.887508176876626,163.9108731562761,4.0425573943518724,147.67141244828696,4.267203986860847,100.55410857265697,3.203839844097162,14.114153890546849,2.2567003901888167,0.0,1.103609,135.1878,3.3312910000000002,0.0,0.0,0.0,0.0,1.77e+30,3.8e+24,18.715629999999997,6.591794999999999,64.92265,13.09252,108.1347,10.4795,1.8938150000000002,0.0,0.0,0.0,48.2369,0.0,222.2429,10.89723,66.40977,3.0953880000000003,189.7422,8.843964999999999,21.86891,6.518669999999999,21.23767,4.354299,63.390530000000005,2.162445,706.2047,6.7206589999999995,186.4427,6.360132,167.9514,8.427662,118.0613,7.1199580000000005
rs1142,0.02,0.406933,0.03,0.01,0.36,0.06,13.84,0.11,13.99,18.48,0.04,0.5101716,0.03,0.21,0.1,0.15,204.61865,0.08,0.65,14.62,12.04,16.55,15.17,16.1,0.6227659999999999,1.78529,-0.06,14.34,15.82,0.2,0.28,26.37,0.36,0.04,2.79977,3.58868,1.63725,1.4214200000000001,9.29,-99.0,6695.77,-99.0,0.07,-18.87,2.57419,15.61,0.28,0.04,0.08,6660.8,0.07,0.21,0.02,14.26,17.48,1,1237671990267936859,0.07631410000000001,24.199,335690003730425856,0.1789,0.09714400000000001,0.44306999999999996,0.055548,0,1,4.4721,27.3374,587722983898349795,0.1981,84102690707079168,0.1554,335690003730425856,0.684,1237671990267936859,0.0,9.43,0.0,0.44185823,7.72675,9.675189999999999,0.48617615,9.11,1.0528899999999999,1.04986,ECO06375,1.03104,7.0,L,11111500000.0,0.0,0.0,6808600000.0,0.0,0.00929737,2.92417,0.0033,8.00554,1,0,6888720000.0,ALFALFA,277787000.0,212696000.0,372.293,0.0,3.0,0.10766500000000001,-21.4546,0.0,88.4868,11.9149,0,12.1039,1.1475600000000001,0.0495556,3.0,10.6555,3845.0,10.4715,0.0,60.5915,11.5344,0.21433400000000002,0.21432199999999998,9.29,1,0,0,1,0,0,100000,1.50306,1.29441,2.36012,2.23467,-19.1403,3.09173,0.282541,1.1396,0.437349,0.0,0.2431,0.0,0,9.825,rs1142,0.0,,0.0,,11.228785424762734,6.1060288816697,11.86315646297244,4.596635874842889,24.418010477886387,5.061248799990468,-0.7516852680314715,-3.3235256105437045,46.44265587280695,5.743172024520843,16.857226228596577,3.0637058024478163,53.459921578109,6.172531657261283,2.136054770099209,2.051489934386666,4.579093766200137,1.5490374655745476,7.303081725576073,0.620535744999017,132.82599579622786,7.511791062305957,21.98982806284512,1.8585776254305781,33.25895323992665,3.045536439676043,24.968790579400334,2.168400385620857,1.5737516601510568,1.725645963399259,0.0,1.077536,43.187329999999996,2.559283,0.0,0.0,0.0,0.0,2.2e+34,3.59e+28,14.51283,0.0,24.07454,0.0,43.705020000000005,0.0,0.0,0.0,0.0,0.0,7.521256,0.0,68.65398,0.0,27.45236,0.0,78.43533000000001,0.0,4.462752,0.0,13.451989999999999,0.0,11.047239999999999,0.0,190.3338,2.895677,32.491890000000005,0.0,48.247009999999996,0.0,37.43742,0.0
rs1143,0.01,0.210995,0.02,0.01,-99.0,0.05,13.23,0.09,13.5,17.33,0.03,2.5284709999999997,0.27,0.28,0.08,0.12,204.62096,0.06,1.11,14.26,13.07,15.81,14.78,15.48,0.33663899999999997,1.3825,-0.05,14.33,15.32,0.3,0.21,25.7,0.33,0.03,2.28603,3.0337099999999997,1.24017,1.1145200000000002,8.95,-99.0,5330.39,-99.0,0.1,-18.98,2.1301799999999997,15.15,0.22,0.03,0.06,5316.8,0.02,0.24,0.03,-99.0,16.69,1,1237651754021093484,0.039613699999999995,27.7684,594624443439933440,0.2909,0.52862,0.9546100000000001,0.42776000000000003,0,1,6.4524,31.241,587726032796188818,0.303399,-999,0.2672,594624443439933440,0.3031,1237651754021093484,0.0,9.11,121.167,0.49183649,7.39657,9.65672,0.54441605,8.85,-99.0,1.02661,ECO06374,1.00125,7.0,L,3240360000.0,0.0441566,0.0,0.0,0.0,0.00869764,3.61942,0.008,6.932989999999999,0,0,0.0,ALFALFA,108920000.0,0.0,195.17700000000002,-0.12475499999999999,1.0,0.0,-19.0098,0.0,0.0,11.1409,1,11.2239,1.3202,0.0,1.0,9.7575,5348.0,9.0845,0.0,0.0,0.0,1.7309,1.7309,8.95,1,1,0,1,0,0,1000000,1.21312,1.07315,2.04997,1.9172099999999999,-19.1,2.75407,0.148367,0.9852200000000001,0.236294,17.615,0.1852,0.0271,0,9.725,rs1143,0.0,,0.0,,22.00509672525722,5.122066260724734,25.02235669476525,4.0932403492442875,40.30022915339326,4.4642259862969,-0.3235265432611415,-2.748639081052115,81.3302402095374,5.810450596064081,38.65570827437871,3.42158749002066,134.8031404697658,8.588123178368253,8.732734419012985,2.2713787715348634,13.512612626740445,1.7740636093203777,8.822542751780563,0.5946813120916967,232.6044869992769,7.840788080880133,26.61110655999544,1.7886351816572836,51.47887458041846,2.6158786162529077,35.69208578997069,2.0424397388379356,4.340859095866542,1.780703837020048,0.0,2.042443,133.4205,3.353668,0.0,0.0,0.0,0.0,4.8e+19,531000000000000.0,22.1707,7.522374,23.803720000000002,6.765258,30.940440000000002,5.436697000000001,14.294479999999998,15.29975,0.0,0.0,1.8749470000000001,10.21747,67.24371,8.008673,36.41843,4.3044400000000005,104.0527,12.2984,7.384567,4.889275,10.369769999999999,2.499745,7.334627,1.092444,174.614,12.200339999999999,21.572429999999997,3.21307,38.54438,4.398378,27.11686,2.599941
rs1150,0.01,0.513254,0.02,0.01,0.07,0.05,12.37,0.09,12.46,18.23,0.04,2.1637951,0.02,0.04,0.04,0.12,204.76905,0.07,0.09,13.34,16.89,15.44,13.89,14.94,0.783281,2.01308,-0.21,12.44,14.56,0.25,0.22,49.92,0.4,0.02,3.27153,4.12551,2.0417400000000003,1.77171,9.99,-99.0,6942.69,-99.0,0.02,-20.11,2.86705,14.27,0.22,0.03,0.03,6967.8,0.03,0.12,0.03,12.64,16.7,1,1237651736304681016,0.483152,26.7308,594502947405064192,0.7898,0.36651999999999996,0.7145100000000001,0.06401699999999999,0,1,11.3824,47.2523,587726015079776316,0.341058,148842220915523584,0.1339,594502947405064192,0.4504,1237651736304681016,0.0,10.11,0.0,0.7674559,8.358419999999999,9.82174,1.024313,9.81,1.15527,1.18743,ECO06378,1.18323,2.0,L,13959900000.0,0.0,0.0,4812990000.0,0.0,0.0290281,7.555110000000001,-99.0,10.7318,1,0,13969000000.0,ALFALFA,280601000.0,280485000.0,309.853,0.0,2.0,0.09841230000000001,-20.2283,0.0,14.2242,11.5019,1,11.5519,1.14962,0.030963400000000002,2.0,10.1515,5350.0,9.9085,0.0,75.5931,11.8607,0.183922,0.168627,9.99,1,0,0,1,0,0,100000,1.6416099999999998,1.6102,2.71192,2.41887,-20.5133,3.4891900000000002,0.35024299999999997,1.42056,0.539883,18.645,0.192,0.0829,0,10.215,rs1150,1504.6602467197938,772.8398496655625,89.57075699882067,77.84912869598712,41.86777762428257,13.25228127216562,29.72467169871695,8.67169318409857,50.69664461306153,9.1814490123855,5.07669304785472,6.031912009733258,68.28687875865555,8.730991709948038,62.795186982134375,8.052869677165141,164.94779796088426,17.978444928631866,0.8054782381971918,3.147305063006791,32.53159962347627,3.505731154457343,38.89874154916592,2.4384237868350094,195.30047324975484,11.583016880545607,116.85746263802073,7.248755357386454,72.43034701196193,5.11879518002615,57.58779433050836,4.393494944704553,4.333625318601794,2.9150479717858437,-150817.8,1573281.0,92.13297,2.9428490000000003,0.0,0.0,77.9017,14859.03,623.3276,4574.853,21.67549,14.17215,113.0874,27.006809999999998,142.5054,18.757939999999998,0.0,0.0,22.41606,10.581760000000001,7.792998,9.865505,185.7263,15.462060000000001,89.05345,4.5326,254.4384,12.950289999999999,0.0,0.0,38.19543,6.132726,78.72561999999999,3.7806559999999996,339.6921,9.679114,231.5459,11.119580000000001,93.82521,9.024922,77.78641999999999,7.759467
