,h,m,s,d,dm,ds,search,width,name
574,1.0,12.0,40.565040000000714,-0.0,-31.0,-41.59534800000017,7.0,0.0,rf0577
575,1.0,13.0,20.19720000000106,-0.0,-23.0,-43.71813600000003,7.0,0.0,rf0578
576,1.0,13.0,45.98904000000086,0.0,56.0,44.279843999999855,7.0,0.0,rf0579
577,1.0,17.0,26.935680000000986,-0.0,-46.0,-59.77646400000026,7.0,0.0,rf0580
578,1.0,18.0,12.45024000000086,0.0,28.0,36.53302800000006,7.0,0.0,rf0581
579,1.0,19.0,43.84680000000081,-0.0,-22.0,-57.427788000000035,7.0,0.0,rf0582
580,1.0,21.0,27.710640000000595,0.0,42.0,37.59037200000009,7.0,0.0,rf0583
581,1.0,21.0,57.80136000000155,0.0,34.0,26.20214400000009,7.0,0.0,rf0585
582,1.0,22.0,34.41960000000151,0.0,51.0,59.6419199999994,7.0,0.0,rf0586
583,1.0,23.0,49.72488000000112,0.0,16.0,21.187559999999976,7.0,0.0,rf0587
584,1.0,23.0,53.63328000000152,-0.0,-5.0,-5.973007199999998,7.0,0.0,rf0588
585,1.0,23.0,57.4682400000021,1.0,6.0,20.515319999999324,7.0,0.0,rf0589
586,1.0,24.0,19.196400000001006,-0.0,-3.0,-4.410802800000004,7.0,0.0,rf0590
587,1.0,24.0,30.316320000000943,-0.0,-53.0,-18.858911999999748,7.0,0.0,rf0591
588,1.0,24.0,37.265040000000624,-0.0,-46.0,-47.29908000000023,7.0,0.0,rf0592
589,1.0,24.0,48.98160000000125,1.0,10.0,27.340319999999565,7.0,0.0,rf0593
590,1.0,25.0,6.722880000001155,-0.0,-8.0,-6.907524000000009,7.0,0.0,rf0594
591,1.0,25.0,16.799760000000887,1.0,9.0,51.29711999999994,7.0,0.0,rf0595
592,1.0,25.0,21.615360000001687,0.0,9.0,37.929852000000004,7.0,0.0,rf0596
593,1.0,25.0,22.28712000000158,-0.0,-38.0,-38.95861200000013,7.0,0.0,rf0597
594,1.0,25.0,34.13328000000135,-1.0,-12.0,-27.33515999999991,7.0,0.0,rf0598
595,1.0,25.0,57.624000000001274,0.0,58.0,0.11229600000007167,7.0,0.0,rf0599
596,1.0,26.0,5.537520000001308,-0.0,-25.0,-12.829764000000097,7.0,0.0,rf0600
597,1.0,26.0,37.01880000000095,-0.0,-5.0,-23.799904800000053,7.0,0.0,rf0601
598,1.0,26.0,51.764640000001236,-0.0,-13.0,-20.920656000000015,7.0,0.0,rf0602
599,1.0,26.0,53.27544000000053,-1.0,-11.0,-21.314039999999963,7.0,0.0,rf0603
600,1.0,26.0,56.11488000000094,-1.0,-14.0,-22.14707999999959,7.0,0.0,rf0605
601,1.0,26.0,58.87152000000064,-1.0,-6.0,-47.36376000000058,7.0,0.0,rf0606
602,1.0,27.0,14.687040000000593,1.0,1.0,41.055960000000056,7.0,0.0,rf0607
603,1.0,27.0,21.073440000001185,-0.0,-16.0,-8.617908000000085,7.0,0.0,rf0608
604,1.0,27.0,27.158640000001242,-1.0,-7.0,-2.9017199999999477,7.0,0.0,rf0609
605,1.0,27.0,46.857360000001265,0.0,30.0,3.482784000000123,7.0,0.0,rf0611
606,1.0,28.0,56.541840000001145,0.0,37.0,59.782871999999685,7.0,0.0,rf0612
607,1.0,29.0,53.260800000001254,-1.0,-10.0,-18.93072,7.0,0.0,rf0613
608,1.0,30.0,8.865360000001132,-0.0,-46.0,-43.951007999999945,7.0,0.0,rf0614
609,1.0,31.0,25.16832000000079,-0.0,-53.0,-10.017456000000209,7.0,0.0,rf0615
610,1.0,31.0,40.42080000000155,-1.0,-10.0,-56.50499999999994,7.0,0.0,rf0616
611,1.0,34.0,16.977840000001265,-1.0,-7.0,-38.551079999999885,7.0,0.0,rf0617
612,1.0,35.0,13.709520000001021,-1.0,-10.0,-37.716239999999424,7.0,0.0,rf0618
613,1.0,35.0,44.079360000001344,-0.0,-23.0,-16.84935600000003,7.0,0.0,rf0619
614,1.0,36.0,13.32552000000149,-0.0,-36.0,-37.43564399999997,7.0,0.0,rf0620
615,1.0,38.0,34.97832000000116,0.0,20.0,5.916335999999944,7.0,0.0,rf0621
616,1.0,39.0,55.01496000000131,-0.0,-15.0,-17.195868000000054,7.0,0.0,rf0622
617,1.0,41.0,15.518400000001265,-0.0,-42.0,-16.93976400000011,7.0,0.0,rf0623
618,1.0,51.0,3.2484000000010838,0.0,18.0,38.091492,7.0,0.0,rf0624
619,1.0,51.0,40.46472000000193,-0.0,-4.0,-16.464892799999955,7.0,0.0,rf0625
620,1.0,53.0,25.99680000000319,-1.0,-11.0,-21.294240000000286,7.0,0.0,rf0626
621,1.0,53.0,38.25816000000259,1.0,9.0,42.85836000000003,7.0,0.0,rf0627
622,1.0,54.0,1.6742400000016744,-0.0,-2.0,-47.521103999999994,7.0,0.0,rf0628
623,1.0,54.0,58.38456000000164,-0.0,-28.0,-29.757180000000005,7.0,0.0,rf0629
624,1.0,55.0,1.876320000001357,-0.0,-37.0,-34.89931200000001,7.0,0.0,rf0630
625,1.0,55.0,26.892000000001275,0.0,6.0,15.889932000000044,7.0,0.0,rf0631
626,1.0,55.0,28.28304000000216,0.0,57.0,1.752840000000191,7.0,0.0,rf0632
627,1.0,55.0,37.86000000000129,-0.0,-35.0,-2.5501199999999358,7.0,0.0,rf0633
628,1.0,56.0,42.78816000000205,-0.0,-45.0,-58.050396000000006,7.0,0.0,rf0634
629,1.0,56.0,56.08080000000129,-0.0,-48.0,-55.270835999999974,7.0,0.0,rf0635
630,1.0,57.0,12.2366400000017,-0.0,-29.0,-33.905579999999844,7.0,0.0,rf0636
631,1.0,58.0,30.576480000002135,-0.0,-30.0,-19.90040399999998,7.0,0.0,rf0637
632,1.0,58.0,38.09640000000172,0.0,29.0,7.74207600000004,7.0,0.0,rf0638
633,1.0,58.0,52.29888000000088,0.0,34.0,6.209580000000017,7.0,0.0,rf0640
634,1.0,59.0,11.400000000001569,0.0,22.0,40.65452400000012,7.0,0.0,rf0641
635,1.0,59.0,40.62768000000105,0.0,43.0,15.492719999999593,7.0,0.0,rf0642
636,2.0,0.0,8.712960000002212,0.0,27.0,50.745131999999984,7.0,0.0,rf0643
637,2.0,1.0,9.447360000002334,0.0,5.0,10.318894800000038,7.0,0.0,rf0644
638,2.0,1.0,53.53392000000255,-0.0,-15.0,-21.055355999999925,7.0,0.0,rf0645
639,2.0,3.0,25.85400000000167,-0.0,-49.0,-13.876464000000226,7.0,0.0,rf0646
640,2.0,3.0,25.865040000002253,0.0,57.0,37.11790800000017,7.0,0.0,rf0647
641,2.0,3.0,41.379120000000995,-1.0,-7.0,-35.447160000000565,7.0,0.0,rf0648
642,2.0,4.0,55.11552000000236,0.0,46.0,13.7150400000003,7.0,0.0,rf0649
643,2.0,6.0,30.17976000000072,0.0,58.0,24.92839200000006,7.0,0.0,rf0650
644,2.0,7.0,3.219600000000895,1.0,2.0,32.36315999999981,7.0,0.0,rf0651
645,2.0,7.0,46.79760000000101,0.0,2.0,8.002924800000004,7.0,0.0,rf0652
646,2.0,8.0,45.71424000000189,0.0,29.0,5.421660000000088,7.0,0.0,rf0653
647,2.0,9.0,6.067440000001092,1.0,11.0,1.6958400000003238,7.0,0.0,rf0654
648,2.0,9.0,20.0016000000009,1.0,2.0,43.14299999999964,7.0,0.0,rf0655
649,2.0,9.0,23.16168000000264,0.0,53.0,27.48742799999974,7.0,0.0,rf0656
650,2.0,9.0,29.66136000000276,1.0,10.0,6.470040000000452,7.0,0.0,rf0657
651,2.0,9.0,36.10584000000156,1.0,5.0,28.380119999999742,7.0,0.0,rf0658
652,2.0,12.0,6.725760000001664,1.0,12.0,33.44291999999928,7.0,0.0,rf0659
653,2.0,16.0,39.61848000000259,-0.0,-39.0,-16.806528000000043,7.0,0.0,rf0660
654,2.0,16.0,44.775360000001854,1.0,4.0,10.70688000000061,7.0,0.0,rf0661
655,2.0,17.0,2.7204000000010353,0.0,36.0,44.93836799999983,7.0,0.0,rf0662
656,2.0,17.0,51.599040000000684,1.0,13.0,28.27019999999994,7.0,0.0,rf0663
657,2.0,21.0,46.21464000000202,0.0,33.0,52.76548800000015,7.0,0.0,rf0664
658,2.0,21.0,51.18168000000139,-0.0,-57.0,-44.988156000000146,7.0,0.0,rf0665
659,2.0,23.0,7.691760000001651,0.0,59.0,25.328687999999886,7.0,0.0,rf0666
660,2.0,24.0,39.22032000000172,0.0,48.0,16.113168000000115,7.0,0.0,rf0667
661,2.0,27.0,19.32024000000169,1.0,1.0,32.08728000000015,7.0,0.0,rf0668
662,2.0,27.0,36.58224000000196,-0.0,-23.0,-9.562487999999902,7.0,0.0,rf0669
663,2.0,28.0,10.395600000001863,0.0,0.0,52.9150176,7.0,0.0,rf0670
664,2.0,28.0,14.539920000002837,0.0,39.0,9.966708000000182,7.0,0.0,rf0671
665,2.0,28.0,52.159680000000606,0.0,53.0,0.07634400000029018,7.0,0.0,rf0672
666,2.0,29.0,33.00312000000133,0.0,53.0,38.028552000000104,7.0,0.0,rf0673
667,2.0,29.0,34.842480000000506,-0.0,-18.0,-45.2026080000001,7.0,0.0,rf0674
668,2.0,29.0,46.53336000000181,1.0,6.0,38.76588000000055,7.0,0.0,rf0675
669,2.0,30.0,19.81560000000229,0.0,54.0,47.31735600000022,7.0,0.0,rf0676
670,2.0,30.0,28.752720000004928,1.0,5.0,16.20923999999988,7.0,0.0,rf0677
671,2.0,30.0,30.01296000000096,0.0,47.0,25.432727999999827,7.0,0.0,rf0678
672,2.0,30.0,30.08640000000227,0.0,22.0,48.19990799999992,7.0,0.0,rf0679
673,2.0,30.0,47.83440000000034,0.0,36.0,14.989212000000123,7.0,0.0,rf0680
674,2.0,30.0,53.509200000002295,0.0,57.0,59.63688000000019,7.0,0.0,rf0681
675,2.0,31.0,5.727120000001378,1.0,12.0,58.75344000000034,7.0,0.0,rf0682
676,2.0,31.0,13.04304000000272,0.0,22.0,1.667928000000174,7.0,0.0,rf0683
677,2.0,31.0,13.756080000000708,1.0,11.0,38.25132000000014,7.0,0.0,rf0684
678,2.0,31.0,20.336880000001187,0.0,3.0,49.538015999999985,7.0,0.0,rf0685
679,2.0,31.0,49.83024000000157,1.0,14.0,53.10816000000081,7.0,0.0,rf0686
680,2.0,32.0,11.16840000000181,0.0,54.0,49.432896,7.0,0.0,rf0687
681,2.0,32.0,18.428400000001517,0.0,59.0,33.892296000000215,7.0,0.0,rf0688
682,2.0,32.0,18.804480000002712,0.0,54.0,0.9343800000002034,7.0,0.0,rf0689
683,2.0,32.0,26.001840000002403,0.0,20.0,24.879048000000026,7.0,0.0,rf0690
684,2.0,32.0,28.53432000000126,0.0,53.0,22.19312400000007,7.0,0.0,rf0691
685,2.0,32.0,29.330160000004213,0.0,46.0,33.465215999999884,7.0,0.0,rf0692
686,2.0,32.0,31.826400000002053,0.0,3.0,28.67724359999995,7.0,0.0,rf0693
687,2.0,32.0,58.87728000000209,1.0,9.0,12.053879999999921,7.0,0.0,rf0694
688,2.0,33.0,3.474720000000957,0.0,40.0,57.460728000000216,7.0,0.0,rf0695
689,2.0,33.0,3.946800000001076,0.0,38.0,42.37137600000011,7.0,0.0,rf0696
690,2.0,33.0,15.12288000000268,0.0,23.0,21.53353199999998,7.0,0.0,rf0697
691,2.0,33.0,32.59968000000271,-0.0,-4.0,-33.30056999999998,7.0,0.0,rf0698
692,2.0,33.0,41.74272000000087,1.0,6.0,51.91739999999983,7.0,0.0,rf0699
693,2.0,34.0,12.138960000002328,-0.0,-12.0,-17.389619999999937,7.0,0.0,rf0700
694,2.0,35.0,34.505520000002434,0.0,39.0,52.96240800000007,7.0,0.0,rf0701
695,2.0,35.0,37.19736000000182,0.0,40.0,58.81807199999997,7.0,0.0,rf0702
696,2.0,38.0,40.24824000000194,0.0,33.0,37.59649200000041,7.0,0.0,rf0703
697,2.0,38.0,41.0668800000019,-0.0,-45.0,-22.835771999999963,7.0,0.0,rf0704
698,2.0,41.0,8.443440000002056,1.0,7.0,31.74816000000071,7.0,0.0,rf0705
699,2.0,41.0,9.954960000002302,1.0,7.0,5.373839999999692,7.0,0.0,rf0706
700,2.0,41.0,21.81216000000191,0.0,3.0,29.383811999999992,7.0,0.0,rf0707
701,2.0,43.0,39.82464000000263,0.0,40.0,2.609796000000273,7.0,0.0,rf0708
702,2.0,45.0,16.459200000001886,-0.0,-8.0,-4.0796160000000725,7.0,0.0,rf0709
703,2.0,46.0,54.54888000000139,-0.0,-26.0,-10.712507999999872,7.0,0.0,rf0710
704,2.0,47.0,14.047920000001852,-0.0,-50.0,-59.73647999999983,7.0,0.0,rf0711
705,2.0,47.0,29.57688000000246,-0.0,-32.0,-14.618724000000327,7.0,0.0,rf0712
706,2.0,47.0,32.01336000000197,-1.0,-14.0,-46.8826799999999,7.0,0.0,rf0713
707,2.0,47.0,38.29080000000246,-0.0,-51.0,-15.490476000000228,7.0,0.0,rf0714
708,2.0,48.0,16.87632000000221,-0.0,-17.0,-10.523148000000049,7.0,0.0,rf0715
709,2.0,48.0,34.45392000000183,-0.0,-59.0,-35.08742400000017,7.0,0.0,rf0716
710,2.0,48.0,48.08136000000161,-0.0,-58.0,-58.981152000000066,7.0,0.0,rf0717
711,2.0,49.0,14.841600000001733,-1.0,-12.0,-28.715760000000188,7.0,0.0,rf0718
712,2.0,49.0,27.95808000000278,-0.0,-52.0,-22.964664,7.0,0.0,rf0719
713,2.0,49.0,32.97144000000117,-0.0,-47.0,-3.7717440000000124,7.0,0.0,rf0720
714,2.0,49.0,36.684480000002395,-1.0,-10.0,-30.02088000000036,7.0,0.0,rf0721
715,2.0,49.0,36.89880000000272,-0.0,-51.0,-32.73807599999998,7.0,0.0,rf0722
716,2.0,49.0,37.74576000000195,-0.0,-50.0,-32.996039999999596,7.0,0.0,rf0723
717,2.0,49.0,53.62416000000536,-1.0,-0.0,-12.24972000000033,7.0,0.0,rf0724
718,2.0,50.0,19.82520000000278,-0.0,-43.0,-34.581036000000296,7.0,0.0,rf0725
719,2.0,50.0,25.87848000000264,-1.0,-14.0,-59.33616000000015,7.0,0.0,rf0726
720,2.0,50.0,47.79936000000333,-0.0,-36.0,-42.20416799999995,7.0,0.0,rf0728
721,2.0,51.0,12.751680000001215,-0.0,-57.0,-55.56524400000001,7.0,0.0,rf0729
722,2.0,51.0,15.035760000002227,-0.0,-58.0,-23.343312000000083,7.0,0.0,rf0730
723,2.0,51.0,46.22616000000065,-1.0,-9.0,-9.99360000000003,7.0,0.0,rf0731
724,2.0,52.0,19.14864000000094,-0.0,-50.0,-53.2441679999998,7.0,0.0,rf0732
725,2.0,52.0,35.719680000001404,-1.0,-13.0,-56.161919999999625,7.0,0.0,rf0733
726,2.0,52.0,48.23256000000271,-1.0,-13.0,-9.378840000000324,7.0,0.0,rf0734
727,2.0,52.0,53.45856000000097,-0.0,-51.0,-49.78468800000002,7.0,0.0,rf0736
728,2.0,53.0,0.2584800000022369,-1.0,-8.0,-34.04688000000078,7.0,0.0,rf0737
729,2.0,53.0,11.709840000002032,-0.0,-51.0,-23.114375999999908,7.0,0.0,rf0738
730,2.0,53.0,52.0804800000019,-0.0,-17.0,-18.6956159999999,7.0,0.0,rf0739
731,2.0,54.0,5.336640000001154,0.0,0.0,24.46837164,7.0,0.0,rf0740
732,2.0,54.0,55.49496000000232,0.0,6.0,38.46859200000001,7.0,0.0,rf0741
733,2.0,55.0,3.232080000001787,-1.0,-11.0,-21.576839999998327,7.0,0.0,rf0742
734,2.0,55.0,24.21336000000224,-1.0,-1.0,-37.55531999999931,7.0,0.0,rf0743
735,2.0,57.0,18.733200000001915,-1.0,-11.0,-31.80623999999966,7.0,0.0,rf0744
736,22.0,2.0,8.17200000001634,-0.0,-38.0,-11.495291999999893,7.0,0.0,rf0745
737,22.0,5.0,0.19680000003603482,-1.0,-2.0,-7.233719999999817,7.0,0.0,rf0746
738,22.0,6.0,9.165600000013683,-0.0,-7.0,-6.643056000000005,7.0,0.0,rf0747
739,22.0,8.0,34.48320000002212,0.0,30.0,42.46002000000004,7.0,0.0,rf0748
740,22.0,9.0,16.62000000002223,-0.0,-59.0,-38.488307999999876,7.0,0.0,rf0749
741,22.0,12.0,37.860000000026446,0.0,30.0,41.0547600000001,7.0,0.0,rf0750
742,22.0,12.0,40.90800000001764,0.0,30.0,4.495428000000032,7.0,0.0,rf0751
743,22.0,16.0,25.992000000010194,-0.0,-40.0,-5.891628000000253,7.0,0.0,rf0752
744,22.0,25.0,7.89600000000803,-0.0,-46.0,-5.758283999999776,7.0,0.0,rf0753
745,22.0,28.0,30.28080000001239,0.0,41.0,32.75912399999996,7.0,0.0,rf0755
746,22.0,29.0,6.54480000004213,-0.0,-10.0,-46.903799999999976,7.0,0.0,rf0756
747,22.0,31.0,36.950400000007164,0.0,12.0,53.30750399999996,7.0,0.0,rf0757
748,22.0,32.0,12.63840000002034,0.0,33.0,27.272339999999815,7.0,0.0,rf0758
749,22.0,33.0,27.19680000004388,0.0,44.0,19.61851199999998,7.0,0.0,rf0759
750,22.0,33.0,42.68160000002126,-0.0,-40.0,-25.319675999999873,7.0,0.0,rf0760
751,23.0,11.0,3.9360000000138484,0.0,54.0,17.831159999999784,7.0,0.0,rf0761
752,23.0,25.0,24.458400000040115,0.0,46.0,12.425484000000182,7.0,0.0,rf0762
753,23.0,27.0,30.552000000008945,-0.0,-51.0,-14.246027999999882,7.0,0.0,rf0763
754,23.0,29.0,53.582400000011035,0.0,15.0,4.841712000000058,7.0,0.0,rf0764
755,23.0,35.0,19.526400000026456,1.0,11.0,29.277599999999637,7.0,0.0,rf0765
756,23.0,39.0,15.542400000044267,-0.0,-3.0,-17.578573199999994,7.0,0.0,rf0767
757,23.0,39.0,41.27040000002097,-0.0,-2.0,-3.7884624000000056,7.0,0.0,rf0768
758,23.0,39.0,42.5016000000204,0.0,49.0,56.581463999999926,7.0,0.0,rf0769
759,23.0,40.0,5.282400000020004,-0.0,-37.0,-40.080323999999905,7.0,0.0,rf0770
760,23.0,40.0,32.6951999999892,-0.0,-33.0,-3.328487999999936,7.0,0.0,rf0771
761,23.0,40.0,38.44800000000674,-0.0,-53.0,-30.524819999999977,7.0,0.0,rf0772
762,23.0,41.0,18.35280000004019,-0.0,-36.0,-44.56296000000009,7.0,0.0,rf0773
763,23.0,42.0,9.213600000012718,0.0,17.0,6.059363999999974,7.0,0.0,rf0774
764,23.0,44.0,37.83600000001627,0.0,10.0,40.854863999999935,7.0,0.0,rf0775
765,23.0,45.0,3.076800000033586,0.0,19.0,14.409480000000059,7.0,0.0,rf0776
766,23.0,48.0,23.64720000001455,0.0,10.0,13.964555999999995,7.0,0.0,rf0777
767,23.0,48.0,57.96960000000951,0.0,30.0,53.75195999999988,7.0,0.0,rf0778
768,23.0,49.0,16.929600000012215,0.0,23.0,59.04171600000012,7.0,0.0,rf0779
769,23.0,49.0,45.95280000003385,-0.0,-39.0,-28.68245999999985,7.0,0.0,rf0780
770,23.0,50.0,45.7080000000218,-1.0,-4.0,-46.08624000000038,7.0,0.0,rf0781
771,23.0,52.0,10.77840000001828,-0.0,-25.0,-41.62735199999986,7.0,0.0,rf0782
772,23.0,52.0,59.37840000002012,-0.0,-21.0,-58.07926799999997,7.0,0.0,rf0783
773,23.0,53.0,4.7832000000082076,-0.0,-35.0,-48.839604000000065,7.0,0.0,rf0784
774,23.0,53.0,25.723200000025486,-0.0,-30.0,-23.841900000000038,7.0,0.0,rf0785
775,23.0,53.0,31.01760000001093,-0.0,-44.0,-24.424980000000005,7.0,0.0,rf0786
776,23.0,53.0,49.26480000003551,-0.0,-58.0,-27.471036000000026,7.0,0.0,rf0787
777,23.0,53.0,52.56480000001716,-0.0,-43.0,-47.822880000000225,7.0,0.0,rf0788
778,23.0,54.0,12.338400000037666,-0.0,-0.0,-37.6189704,7.0,0.0,rf0789
779,23.0,54.0,28.03680000002572,-0.0,-3.0,-28.77752880000001,7.0,0.0,rf0790
780,23.0,55.0,2.755200000018476,-0.0,-28.0,-31.595160000000106,7.0,0.0,rf0791
781,23.0,55.0,11.376000000008446,0.0,5.0,8.174662799999997,7.0,0.0,rf0792
782,23.0,56.0,14.944800000024259,0.0,30.0,30.905712000000065,7.0,0.0,rf0793
783,23.0,56.0,27.302400000018565,-0.0,-50.0,-40.12890000000013,7.0,0.0,rf0794
784,23.0,56.0,34.57680000001858,0.0,33.0,1.269755999999802,7.0,0.0,rf0795
785,23.0,57.0,43.7736000000217,0.0,39.0,18.796715999999805,7.0,0.0,rf0796
786,23.0,59.0,5.966400000018837,0.0,33.0,0.7240680000002442,7.0,0.0,rf0797
787,1.0,30.0,1.9269600000009746,0.0,44.0,11.82847200000026,7.0,0.0,rf0798
788,2.0,3.0,0.012720000001458232,0.0,1.0,38.5083084,7.0,0.0,rf0799
789,2.0,16.0,23.672400000000806,0.0,54.0,17.266140000000263,7.0,0.0,rf0800
790,0.0,59.0,4.547040000000351,-0.0,-12.0,-9.29667600000002,7.0,0.0,rf0801
791,1.0,29.0,16.838640000000353,-0.0,-1.0,-49.62685079999999,7.0,0.0,rf0802
792,22.0,52.0,12.645600000010688,1.0,3.0,43.26876000000038,7.0,0.0,rf0803
793,8.0,52.0,17.025600000002612,3.0,43.0,47.57627999999954,7.0,0.0,rs0001
794,8.0,53.0,32.70960000000443,4.0,46.0,56.381520000000904,7.0,0.0,rs0002
795,8.0,54.0,44.72400000000491,4.0,18.0,7.038720000000325,7.0,0.0,rs0003
796,8.0,56.0,2.260800000009908,1.0,53.0,0.7666799999998375,7.0,0.0,rs0004
797,8.0,58.0,26.191200000003505,3.0,23.0,39.140520000000265,7.0,0.0,rs0005
798,8.0,59.0,17.76720000000566,0.0,41.0,24.442799999999778,7.0,0.0,rs0006
799,8.0,59.0,58.778400000008304,3.0,28.0,44.632199999999216,7.0,0.0,rs0007
800,9.0,0.0,49.82159999999993,2.0,53.0,26.732039999999273,7.0,0.0,rs0009
801,9.0,0.0,51.01440000000679,1.0,9.0,40.435919999999825,7.0,0.0,rs0010
802,9.0,1.0,3.6696000000043227,3.0,36.0,16.284600000000182,7.0,0.0,rs0011
803,9.0,1.0,45.1128000000098,0.0,31.0,18.520499999999842,7.0,0.0,rs0012
804,9.0,1.0,54.69600000000639,1.0,10.0,19.376399999999627,7.0,0.0,rs0013
805,9.0,2.0,21.194400000007647,3.0,36.0,56.792160000000536,7.0,0.0,rs0014
806,9.0,3.0,8.767200000006596,3.0,43.0,19.666919999999948,7.0,0.0,rs0015
807,9.0,5.0,37.82880000000759,0.0,0.0,12.345059520000001,7.0,0.0,rs0016
808,9.0,7.0,4.7544000000075926,3.0,8.0,45.90312000000079,7.0,0.0,rs0017
809,9.0,8.0,41.82000000000528,0.0,29.0,5.167391999999964,7.0,0.0,rs0018
810,9.0,8.0,54.36240000001263,1.0,25.0,57.35964000000024,7.0,0.0,rs0019
811,9.0,9.0,45.40320000000392,1.0,47.0,36.006360000000655,7.0,0.0,rs0020
812,9.0,9.0,54.26640000000859,1.0,41.0,7.576800000000077,7.0,0.0,rs0021
813,9.0,16.0,42.156000000005776,0.0,12.0,20.41851600000001,7.0,0.0,rs0022
814,9.0,18.0,16.430400000009797,0.0,23.0,6.451151999999922,7.0,0.0,rs0023
815,9.0,19.0,1.6152000000074906,0.0,10.0,19.499772000000064,7.0,0.0,rs0024
816,9.0,19.0,6.2352000000073815,0.0,40.0,39.55742399999977,7.0,0.0,rs0025
817,9.0,19.0,10.380000000004799,1.0,3.0,19.716480000000374,7.0,0.0,rs0026
818,9.0,19.0,42.12240000001003,1.0,19.0,33.32171999999929,7.0,0.0,rs0027
819,9.0,19.0,44.36400000001001,0.0,54.0,48.611807999999996,7.0,0.0,rs0028
820,9.0,19.0,55.1760000000057,0.0,56.0,42.81806400000022,7.0,0.0,rs0029
821,9.0,19.0,58.82160000001008,0.0,57.0,39.43940399999974,7.0,0.0,rs0030
822,9.0,19.0,59.70000000000496,0.0,55.0,51.71174399999998,7.0,0.0,rs0031
823,9.0,20.0,2.1312000000058617,1.0,2.0,18.3177599999998,7.0,0.0,rs0032
824,9.0,20.0,15.592800000001006,1.0,17.0,20.104800000000083,7.0,0.0,rs0033
825,9.0,20.0,21.9864000000058,0.0,49.0,23.45098799999988,7.0,0.0,rs0034
826,9.0,20.0,29.731200000007618,1.0,50.0,53.57220000000012,7.0,0.0,rs0035
827,9.0,20.0,31.456800000005813,0.0,56.0,13.67980799999998,7.0,0.0,rs0037
828,9.0,20.0,33.271200000010026,0.0,43.0,16.119875999999635,7.0,0.0,rs0038
829,9.0,20.0,34.34160000000617,1.0,33.0,4.0161599999999,7.0,0.0,rs0039
830,9.0,20.0,37.219200000005515,0.0,49.0,22.38412799999992,7.0,0.0,rs0040
831,9.0,20.0,38.39520000001002,3.0,45.0,23.623560000000055,7.0,0.0,rs0041
832,9.0,20.0,46.144800000006114,0.0,36.0,17.74108799999979,7.0,0.0,rs0042
833,9.0,21.0,8.64480000001123,0.0,4.0,50.244513600000005,7.0,0.0,rs0043
834,9.0,21.0,10.29120000000475,1.0,28.0,21.874440000000277,7.0,0.0,rs0044
835,9.0,21.0,26.112000000009914,3.0,55.0,8.084999999999383,7.0,0.0,rs0045
836,9.0,21.0,33.44640000001192,1.0,35.0,6.79667999999964,7.0,0.0,rs0046
837,9.0,21.0,43.920000000005075,4.0,22.0,26.8831200000011,7.0,0.0,rs0047
838,9.0,22.0,21.441600000005963,4.0,3.0,40.97808000000185,7.0,0.0,rs0048
839,9.0,22.0,56.9184000000088,1.0,26.0,2.614200000000153,7.0,0.0,rs0049
840,9.0,23.0,8.006400000017493,2.0,29.0,9.540600000000552,7.0,0.0,rs0050
841,9.0,23.0,13.204799999995913,2.0,3.0,36.70884000000079,7.0,0.0,rs0051
842,9.0,23.0,13.363200000005264,2.0,36.0,5.140439999999842,7.0,0.0,rs0052
843,9.0,23.0,36.50400000000403,2.0,8.0,11.716439999999544,7.0,0.0,rs0053
844,9.0,23.0,46.25280000001098,2.0,45.0,9.973799999999926,7.0,0.0,rs0054
845,9.0,23.0,47.954400000012214,2.0,6.0,46.75140000000116,7.0,0.0,rs0055
846,9.0,24.0,6.475200000011085,2.0,4.0,57.5432399999999,7.0,0.0,rs0056
847,9.0,25.0,10.648800000002723,1.0,39.0,14.063760000000656,7.0,0.0,rs0057
848,9.0,25.0,24.444000000012522,2.0,3.0,49.61340000000057,7.0,0.0,rs0058
849,9.0,25.0,34.800000000008424,2.0,20.0,30.903720000000874,7.0,0.0,rs0059
850,9.0,25.0,43.71600000000768,3.0,6.0,3.9898799999997436,7.0,0.0,rs0060
851,9.0,26.0,28.221599999993572,2.0,18.0,1.182959999999298,7.0,0.0,rs0062
852,9.0,26.0,44.71920000000381,1.0,9.0,15.887880000000365,7.0,0.0,rs0063
853,9.0,27.0,28.812000000002342,3.0,55.0,46.784640000000906,7.0,0.0,rs0064
854,9.0,27.0,30.907200000007435,3.0,42.0,41.61707999999962,7.0,0.0,rs0065
855,9.0,27.0,51.00240000000895,3.0,28.0,25.015440000001377,7.0,0.0,rs0066
856,9.0,28.0,21.818400000006193,1.0,44.0,56.50007999999957,7.0,0.0,rs0067
857,9.0,28.0,30.134400000011112,2.0,26.0,1.1979599999997959,7.0,0.0,rs0068
858,9.0,29.0,14.803200000007024,4.0,54.0,43.063199999999995,7.0,0.0,rs0069
859,9.0,29.0,25.58400000000475,0.0,21.0,19.86548400000011,7.0,0.0,rs0070
860,9.0,29.0,26.210400000015568,2.0,4.0,14.87496000000096,7.0,0.0,rs0071
861,9.0,29.0,45.92640000000884,2.0,12.0,5.789160000000244,7.0,0.0,rs0072
862,9.0,29.0,49.346400000007264,2.0,8.0,38.25168000000019,7.0,0.0,rs0073
863,9.0,29.0,53.248800000002774,2.0,9.0,38.63880000000005,7.0,0.0,rs0074
